sample_id,split,stage,point,x,y,z
train_00000,train,0,A1,-849.9854640944046,9.922573541345285,9.971768753961442
train_00000,train,0,A2,-650.0213057248178,9.979680589176922,9.97104956719401
train_00000,train,0,A3,-649.9931961918,89.99840458918008,10.019152832163106
train_00000,train,0,B1,-99.99736762664789,-40.0121248010828,0.047095487251913405
train_00000,train,0,B2,99.981940112021,-40.00323563741825,-0.054357763614447226
train_00000,train,0,B3,99.94916393223224,39.96981589178238,0.023640278319068297
train_00000,train,0,C1,649.9818663648533,-90.03222388841947,-10.009360237228767
train_00000,train,0,C2,849.9786536142384,-89.94713375631183,-10.01338690679422
train_00000,train,0,C3,849.9807865777232,-10.037132207634343,-9.986356639603246
train_00000,train,1,A1,-750.0020758180713,-19.934409997892956,0.05773969883535697
train_00000,train,1,A2,-550.0514664355986,-19.98495993863619,0.008464920759833086
train_00000,train,1,A3,-550.0105691264723,59.94775799991557,-0.0006713755019489495
train_00000,train,1,B1,-100.03440704836297,-39.95075636801765,-0.07267185955101814
train_00000,train,1,B2,100.07387144910112,-39.9971142962858,0.107797431100527
train_00000,train,1,B3,100.02082687585033,39.96948884768019,-0.02435009000950561
train_00000,train,1,C1,550.0055278473485,-59.99568002246484,-0.009721813998117976
train_00000,train,1,C2,749.9582848505007,-60.007055650382384,-0.004125745304130849
train_00000,train,1,C3,750.0282101754613,20.01366459543359,-0.007671290659561552
train_00000,train,2,A1,-599.9601667907542,-39.82056796292235,-0.46047484872294786
train_00000,train,2,A2,-399.9801930397197,-39.83415863652959,-0.2937071008274351
train_00000,train,2,A3,-400.00710751243525,40.11834364594335,-0.5122704280742904
train_00000,train,2,B1,-99.98920575486456,-39.910638297587305,-0.14493777262217974
train_00000,train,2,B2,100.03520455626986,-39.926811403588125,0.10618532089746018
train_00000,train,2,B3,99.97626069271948,39.98424684306466,0.01261306630018037
train_00000,train,2,C1,549.9873230173478,-59.98764750026475,-0.03747817579666544
train_00000,train,2,C2,749.9268635917579,-60.02112312049374,0.01331672757201079
train_00000,train,2,C3,750.051109603057,19.990284419389166,-0.019784754857894063
train_00000,train,3,A1,-599.9423270596362,-39.836925591169546,-0.49605731553121996
train_00000,train,3,A2,-399.93852105620596,-39.79059043140353,-0.29282223949206415
train_00000,train,3,A3,-399.9202747435889,40.17508309678738,-0.543128067540785
train_00000,train,3,B1,-99.95796907431527,-39.98475337911859,-0.06429664791839348
train_00000,train,3,B2,100.06078028911153,-39.99557314630263,0.1743065184584719
train_00000,train,3,B3,99.95871909285569,39.98905468962792,-0.003855257250627937
train_00000,train,3,C1,400.0534555834666,-39.926014875401314,0.46763715584041443
train_00000,train,3,C2,599.964917536209,-40.01440921807199,0.7174198272341578
train_00000,train,3,C3,600.0477510925025,40.022254855262716,0.6246215003003447
train_00000,train,4,A1,50.083304655904804,-579.9956210120441,30.084503172556484
train_00000,train,4,A2,49.983908582485014,-379.93885872901586,30.101160139620333
train_00000,train,4,A3,-30.027898956734504,-380.00753590196234,29.928285951975038
train_00000,train,4,B1,50.01532594867482,-80.11855249666654,29.937365439584497
train_00000,train,4,B2,50.10616375599601,120.04451888971623,29.929385738861814
train_00000,train,4,B3,-29.895985067434538,119.90310370880191,29.969591550607618
train_00000,train,4,C1,50.00959500347356,420.01021494603015,29.9372186979852
train_00000,train,4,C2,50.07334210935313,619.9973748023152,29.93168013572599
train_00000,train,4,C3,-30.059844040548516,620.1110470516978,30.06257902474435
train_00001,train,0,A1,-849.9488218911389,9.985773514235195,9.98874571580644
train_00001,train,0,A2,-649.9536749023204,10.009563210196669,10.011504085987124
train_00001,train,0,A3,-650.0092017102617,90.00003853836802,10.014440904777098
train_00001,train,0,B1,-99.97577110261194,-39.94282367597479,-0.01019824464925283
train_00001,train,0,B2,100.0015275635213,-39.973017794529326,-0.0019156296946397852
train_00001,train,0,B3,99.9358527671734,40.036861655910016,-0.07128714683409311
train_00001,train,0,C1,650.0149676160629,-89.96205769541368,-10.021150494771073
