sample_id,split,stage,point,local_x,local_y,local_z,observed_x,observed_y,observed_z,target_x,target_y,target_z,final_target_x,final_target_y,final_target_z
train_00002,train,0,A2,0.0,-199.0241844506815,167.00111976792584,-1291.218475890063,-227.92691260859058,361.2045324525599,,,,-900.0,-199.0241844506815,167.00111976792584
train_00002,train,0,A3,-150.0,-34.45724202946934,-195.41673027589673,-1446.4771946068379,-107.8464926102968,-16.144301055001122,,,,-1050.0,-34.45724202946934,-195.41673027589673
train_00002,train,0,B1,-300.0,281.9077862357725,102.60604299770061,-91.6060683176568,-46.990554074362535,64.5611321366229,,,,-300.0,281.9077862357725,102.60604299770061
train_00002,train,0,B2,0.0,-229.81333293569338,192.83628290596184,202.08756729029997,-558.2154148331574,176.2636004017451,,,,0.0,-229.81333293569338,192.83628290596184
train_00002,train,0,B3,300.0,-52.0944533000791,-295.4423259036624,534.5270716535305,-381.1906774978743,-290.7981415807671,,,,300.0,-52.0944533000791,-295.4423259036624
train_00002,train,0,C1,-150.0,281.9077862357725,102.60604299770061,1244.850049642575,518.579357654497,431.54494683302045,,,,750.0,281.9077862357725,102.60604299770061
train_00002,train,0,C2,0.0,-229.81333293569338,192.83628290596184,1398.7060085787334,8.796467016519994,526.1686765546774,,,,900.0,-229.81333293569338,192.83628290596184
train_00002,train,0,C3,150.0,-52.0944533000791,-295.4423259036624,1469.64770100572,155.22215792575275,10.35864758598837,,,,1050.0,-52.0944533000791,-295.4423259036624
train_00002,train,1,A1,150.0,272.9560403143369,99.34787393758417,-999.9498144916085,273.06447162107816,99.3301165499154,-1000.0,272.9560403143369,99.34787393758417,-750.0,272.9560403143369,99.34787393758417
train_00002,train,1,A2,0.0,-199.0241844506815,167.00111976792584,-1150.062880697914,-198.888317345988,166.98529949539918,-1150.0,-199.0241844506815,167.00111976792584,-900.0,-199.0241844506815,167.00111976792584
train_00002,train,1,A3,-150.0,-34.45724202946934,-195.41673027589673,-1299.9744453288167,-34.39557781992967,-195.42969614855323,-1300.0,-34.45724202946934,-195.41673027589673,-1050.0,-34.45724202946934,-195.41673027589673
train_00002,train,1,B1,-300.0,281.9077862357725,102.60604299770061,-299.9521009296712,281.8847007951448,102.6013593415115,-300.0,281.9077862357725,102.60604299770061,-300.0,281.9077862357725,102.60604299770061
train_00002,train,1,B2,0.0,-229.81333293569338,192.83628290596184,0.037508241881585205,-229.7987308489503,192.85218022732602,0.0,-229.81333293569338,192.83628290596184,0.0,-229.81333293569338,192.83628290596184
train_00002,train,1,B3,300.0,-52.0944533000791,-295.4423259036624,300.00310901783973,-52.07990240286332,-295.50744196314884,300.0,-52.0944533000791,-295.4423259036624,300.0,-52.0944533000791,-295.4423259036624
train_00002,train,1,C1,-150.0,281.9077862357725,102.60604299770061,1000.0170209951979,282.00098734725265,102.57130249829329,1000.0,281.9077862357725,102.60604299770061,750.0,281.9077862357725,102.60604299770061
train_00002,train,1,C2,0.0,-229.81333293569338,192.83628290596184,1150.0333523550187,-229.7729323600515,192.86354266948058,1150.0,-229.81333293569338,192.83628290596184,900.0,-229.81333293569338,192.83628290596184
train_00002,train,1,C3,150.0,-52.0944533000791,-295.4423259036624,1299.9683464032312,-52.07483765494364,-295.4518564044556,1300.0,-52.0944533000791,-295.4423259036624,1050.0,-52.0944533000791,-295.4423259036624
train_00002,train,2,A1,150.0,272.9560403143369,99.34787393758417,-750.0134714984611,273.0818340197954,99.36797915262888,-750.0,272.9560403143369,99.34787393758417,-750.0,272.9560403143369,99.34787393758417
train_00002,train,2,A2,0.0,-199.0241844506815,167.00111976792584,-899.9442030119452,-198.96099722237722,167.00634706506827,-900.0,-199.0241844506815,167.00111976792584,-900.0,-199.0241844506815,167.00111976792584
train_00002,train,2,A3,-150.0,-34.45724202946934,-195.41673027589673,-1049.9869338613082,-34.40467176169431,-195.36691926310442,-1050.0,-34.45724202946934,-195.41673027589673,-1050.0,-34.45724202946934,-195.41673027589673
train_00002,train,2,B1,-300.0,281.9077862357725,102.60604299770061,-299.9992502094481,281.8907545974963,102.6449097725428,-300.0,281.9077862357725,102.60604299770061,-300.0,281.9077862357725,102.60604299770061
train_00002,train,2,B2,0.0,-229.81333293569338,192.83628290596184,0.06600375544383978,-229.79657759478076,192.82750940185312,0.0,-229.81333293569338,192.83628290596184,0.0,-229.81333293569338,192.83628290596184
train_00002,train,2,B3,300.0,-52.0944533000791,-295.4423259036624,300.0200242288379,-52.07819434411727,-295.5497725285025,300.0,-52.0944533000791,-295.4423259036624,300.0,-52.0944533000791,-295.4423259036624
train_00002,train,2,C1,-150.0,281.9077862357725,102.60604299770061,999.975345530043,281.91377309957045,102.61958162473773,1000.0,281.9077862357725,102.60604299770061,750.0,281.9077862357725,102.60604299770061
train_00002,train,2,C2,0.0,-229.81333293569338,192.83628290596184,1150.0051348425334,-229.77519134073694,192.9618509951624,1150.0,-229.81333293569338,192.83628290596184,900.0,-229.81333293569338,192.83628290596184
train_00002,train,2,C3,150.0,-52.0944533000791,-295.4423259036624,1299.9556134351362,-52.095844713032854,-295.3258398865712,1300.0,-52.0944533000791,-295.4423259036624,1050.0,-52.0944533000791,-295.4423259036624
train_00002,train,3,A1,150.0,272.9560403143369,99.34787393758417,-750.0085635701778,273.0714321072492,99.38057873783376,-750.0,272.9560403143369,99.34787393758417,-750.0,272.9560403143369,99.34787393758417
