sample_id,split,stage,point,x,y,z,target_x,target_y,target_z,final_target_x,final_target_y,final_target_z
train_00000,train,0,A1,-806.5109500688901,577.9767901712461,126.25106816997582,-806.467213561119,577.9644483140339,126.17976658375352,-750.0,272.9560403143369,99.34787393758417
train_00000,train,0,A2,-956.3260631883708,104.79213158992243,185.23696831614413,-956.3266457945301,104.78618252437732,185.22867508840443,-900.0,-199.0241844506815,167.00111976792584
train_00000,train,0,A3,-1093.472894744219,270.8953937199103,-181.5382085917518,-1093.4792170082235,270.8676221236775,-181.56159768113076,-1050.0,-34.45724202946934,-195.41673027589673
train_00000,train,0,B1,-124.47635021951723,453.1049374620575,-74.69999661363336,-124.45610266431683,453.0372264853504,-74.66982831073048,-300.0,281.9077862357725,102.60604299770061
train_00000,train,0,B2,185.36640807330056,-59.09813583482284,-32.86527723712325,185.36068679166792,-59.07873536824471,-32.82728314491777,0.0,-229.81333293569338,192.83628290596184
train_00000,train,0,B3,453.89849338340053,150.93983165979822,-526.5219435025105,453.94919476516975,150.94218842268904,-526.5391677036864,300.0,-52.0944533000791,-295.4423259036624
train_00000,train,0,C1,1415.0611974396606,246.5063659398614,345.328515477066,1415.0745212294958,246.47009516322026,345.34722623469276,750.0,281.9077862357725,102.60604299770061
train_00000,train,0,C2,1564.952473524861,-266.7481079231351,426.95834446977864,1564.983909137868,-266.7284154744343,426.9221249243645,900.0,-229.81333293569338,192.83628290596184
train_00000,train,0,C3,1728.2032755870857,-75.97059730542216,-52.174163630877196,1728.18768740682,-75.98766508101278,-52.12118511982456,1050.0,-52.0944533000791,-295.4423259036624
train_00000,train,1,A1,-1138.3196244883468,293.6283210934465,81.31163707086792,-1138.4141593778984,293.65217974725954,81.43948041143014,-750.0,272.9560403143369,99.34787393758417
train_00000,train,1,A2,-1294.567084644754,-176.58796826838162,147.19446053432807,-1294.602820279729,-176.58324989848063,147.21209745071965,-900.0,-199.0241844506815,167.00111976792584
train_00000,train,1,A3,-1434.3931463184297,-11.974296055851472,-219.25940130136667,-1434.4237183738458,-11.923415139008128,-219.21147144379216,-1050.0,-34.45724202946934,-195.41673027589673
train_00000,train,1,B1,-300.4807099916491,282.45647772544044,101.61635475005065,-300.4728958175694,282.4677961552206,101.60737387358141,-300.0,281.9077862357725,102.60604299770061
train_00000,train,1,B2,0.12314386476329278,-228.8649289003675,192.48663589028772,0.08503643650792869,-228.80720774910148,192.50731744775965,0.0,-229.81333293569338,192.83628290596184
train_00000,train,1,B3,300.56377843135033,-50.92593704392395,-295.49742796293566,300.50143780573035,-50.94592431302291,-295.4633267951468,300.0,-52.0944533000791,-295.4423259036624
train_00000,train,1,C1,1090.894556635142,287.7591161204336,109.50748074347207,1090.8440741452507,287.77592360963246,109.48096444710252,750.0,281.9077862357725,102.60604299770061
train_00000,train,1,C2,1254.1123683512392,-217.92698149951417,210.22196671072572,1254.126998156137,-217.88603483187558,210.20171956516967,900.0,-229.81333293569338,192.83628290596184
train_00000,train,1,C3,1405.9104815955873,-43.80317487435255,-278.8501588838967,1405.9726369771972,-43.77653853361924,-278.80624076859783,1050.0,-52.0944533000791,-295.4423259036624
train_00000,train,2,A1,-750.4289676433639,272.81203320895,97.90778795793679,-750.4558619093503,272.9168524880321,97.7526205772395,-750.0,272.9560403143369,99.34787393758417
train_00000,train,2,A2,-899.8814656378992,-199.30794637334915,165.38254034166974,-899.9196872788593,-199.22662309767276,165.4534153169004,-900.0,-199.0241844506815,167.00111976792584
train_00000,train,2,A3,-1049.6348022119585,-35.06844990349149,-197.28726909829456,-1049.6532972876832,-35.04884092423268,-197.25098008325068,-1050.0,-34.45724202946934,-195.41673027589673
train_00000,train,2,B1,-300.5374341259659,282.4736390597477,101.61518962924929,-300.4728958175694,282.4677961552206,101.60737387358141,-300.0,281.9077862357725,102.60604299770061
train_00000,train,2,B2,0.14808397022934125,-228.80868927905524,192.50982713472234,0.08503643650792869,-228.80720774910148,192.50731744775965,0.0,-229.81333293569338,192.83628290596184
train_00000,train,2,B3,300.5508047405227,-50.894137244658125,-295.4455482504798,300.50143780573035,-50.94592431302291,-295.4633267951468,300.0,-52.0944533000791,-295.4423259036624
train_00000,train,2,C1,1090.8194462248791,287.7248773420177,109.56150963222937,1090.8440741452507,287.77592360963246,109.48096444710252,750.0,281.9077862357725,102.60604299770061
train_00000,train,2,C2,1254.1297669364983,-217.86552601542638,210.2877662231278,1254.126998156137,-217.88603483187558,210.20171956516967,900.0,-229.81333293569338,192.83628290596184
train_00000,train,2,C3,1405.9415795643827,-43.77003847602422,-278.79534856299034,1405.9726369771972,-43.77653853361924,-278.80624076859783,1050.0,-52.0944533000791,-295.4423259036624
train_00000,train,3,A1,-750.4408568696283,272.86347633342604,97.89168565488161,-750.4558619093503,272.9168524880321,97.7526205772395,-750.0,272.9560403143369,99.34787393758417
train_00000,train,3,A2,-899.9209640968198,-199.2799786613131,165.47669534736883,-899.9196872788593,-199.22662309767276,165.4534153169004,-900.0,-199.0241844506815,167.00111976792584
train_00000,train,3,A3,-1049.6339170616839,-35.09965266449889,-197.26099761256754,-1049.6532972876832,-35.04884092423268,-197.25098008325068,-1050.0,-34.45724202946934,-195.41673027589673
train_00000,train,3,B1,-300.51517677027005,282.47295199184094,101.60419342506661,-300.4728958175694,282.4677961552206,101.60737387358141,-300.0,281.9077862357725,102.60604299770061
train_00000,train,3,B2,0.16297121728255398,-228.79643905454245,192.5443070862071,0.08503643650792869,-228.80720774910148,192.50731744775965,0.0,-229.81333293569338,192.83628290596184
train_00000,train,3,B3,300.5541593507618,-50.891359169043064,-295.4228981553901,300.50143780573035,-50.94592431302291,-295.4633267951468,300.0,-52.0944533000791,-295.4423259036624
train_00000,train,3,C1,749.5030058317682,284.0762004340007,103.06520106542223,749.525241250245,283.8619635528564,103.01038897919442,750.0,281.9077862357725,102.60604299770061
train_00000,train,3,C2,900.0917476070033,-227.42636706849026,193.7988193068529,900.0834396374918,-227.61220712255647,193.70990182399936,900.0,-229.81333293569338,192.83628290596184
train_00000,train,3,C3,1050.5436690007348,-49.80904573419606,-294.43695539241793,1050.5001071398833,-49.950090457568734,-294.4611731482804,1050.0,-52.0944533000791,-295.4423259036624
train_00000,train,4,A1,-750.0081784024118,272.89049444869056,99.44860061329409,-750.0,272.9560403143369,99.34787393758417,-750.0,272.9560403143369,99.34787393758417
train_00000,train,4,A2,-900.0775620182833,-199.03167193452074,166.9387415764975,-900.0,-199.0241844506815,167.00111976792584,-900.0,-199.0241844506815,167.00111976792584
