sample_id,split,stage,point,x,y,z
train_00001,train,3,C2,900.1139317269539,-229.75579139214415,192.85126678327762
train_00001,train,3,C3,1050.0277010612986,-52.064823510812396,-295.3692352941044
train_00001,train,4,A1,-749.9921659536701,272.9300913177581,99.38213622986451
train_00001,train,4,A2,-899.9991555949962,-199.00322469834265,167.016043698649
train_00001,train,4,A3,-1050.037652003806,-34.48209966490719,-195.3922891952573
train_00001,train,4,B1,-300.0664337087737,281.8850710530551,102.59578703500529
train_00001,train,4,B2,-0.013804690775376195,-229.81610920910168,192.8767150054723
train_00001,train,4,B3,299.963674458994,-52.16677285211973,-295.4197913103216
train_00001,train,4,C1,750.0094764086047,281.94388987395183,102.55312163602726
train_00001,train,4,C2,900.0504699677788,-229.70244340874376,192.80319485557197
train_00001,train,4,C3,1050.0078722698174,-52.04371166696567,-295.4798233209444
train_00002,train,0,A1,-1352.23483425636,428.77927369643163,-226.5798506634984
train_00002,train,0,A2,-1445.2133309541714,-52.19932225194466,-127.02311951331795
train_00002,train,0,A3,-1609.573558615677,68.03445890938316,-500.4780250345296
train_00002,train,0,B1,-508.15281466021224,620.0552260602723,99.85361548068192
train_00002,train,0,B2,-338.85148019679923,112.25862908559371,370.8677798983606
train_00002,train,0,B3,21.379606589638986,66.03580133252377,-106.78695654994956
train_00002,train,0,C1,1265.607542201167,67.52435946937736,49.79159175717353
train_00002,train,0,C2,1438.2733126856795,-427.5159088241552,-82.90134387856523
train_00002,train,0,C3,1523.105669899898,-65.34739400178167,-475.4709759279508
train_00002,train,1,A1,-999.9886255359448,272.94030471255024,99.34764283928583
train_00002,train,1,A2,-1149.9131143474717,-199.0309125750504,166.97181582053932
train_00002,train,1,A3,-1299.9653754287278,-34.44522877940658,-195.3903229065332
train_00002,train,1,B1,-299.9810314706561,281.97639450705867,102.60832178863386
train_00002,train,1,B2,0.007938340973885322,-229.74280401661454,192.8385550068198
train_00002,train,1,B3,299.97802758373587,-52.162245157782756,-295.46484327948826
train_00002,train,1,C1,1000.0684827442723,281.8921245692271,102.53559021480952
train_00002,train,1,C2,1150.0858810798313,-229.82931813269502,192.77791261496606
train_00002,train,1,C3,1299.9519555876416,-52.0584833462942,-295.55725549278156
train_00002,train,2,A1,-749.9522963875972,273.0712755343827,99.37506240149631
train_00002,train,2,A2,-900.0566077633492,-198.80948768315298,167.10671967756156
train_00002,train,2,A3,-1050.0072455301831,-34.283838208589586,-195.25206986564126
train_00002,train,2,B1,-300.0456768478066,281.9653989949842,102.60352801842119
train_00002,train,2,B2,-0.017801900777310968,-229.73689160708423,192.8228503402596
train_00002,train,2,B3,300.0018127065528,-52.046994059846924,-295.4626929679757
train_00002,train,2,C1,1000.0605043206015,281.99768138453516,102.56545318296679
train_00002,train,2,C2,1150.0578262279269,-229.79595827268406,192.7530840839599
train_00002,train,2,C3,1299.9315588897593,-52.082907762773225,-295.5329310650059
train_00002,train,3,A1,-749.96277145132,273.1017924238058,99.40517041672078
train_00002,train,3,A2,-900.0352628425818,-198.9061335729049,167.19016684412196
train_00002,train,3,A3,-1050.0232378255673,-34.339782304151974,-195.28676713291787
train_00002,train,3,B1,-300.05720046146195,281.9077845984824,102.60874515644346
train_00002,train,3,B2,0.04275121146107898,-229.80619063685984,192.90104652101226
train_00002,train,3,B3,299.9705789670226,-52.09824919464627,-295.4600425308619
train_00002,train,3,C1,748.2285501964237,282.97225062786106,102.2552549350968
train_00002,train,3,C2,898.3923531678013,-228.65987426857092,192.52692813670927
train_00002,train,3,C3,1048.3672779725857,-50.968942543658635,-295.7692412317634
train_00002,train,4,A1,-749.3266199087201,272.9768928621691,99.37099807832568
train_00002,train,4,A2,-899.5946641255232,-198.88855889139066,167.04797488656436
train_00002,train,4,A3,-1049.4998942426078,-34.27014210702065,-195.40914725000272
train_00002,train,4,B1,-299.4552268118682,281.626016975805,102.66956269226073
train_00002,train,4,B2,0.38258955439711717,-230.2194191922059,192.8581350177186
train_00002,train,4,B3,300.4708903886146,-52.613020873053834,-295.3661687580221
train_00002,train,4,C1,748.9175358943662,282.1915012685327,102.49505222054032
train_00002,train,4,C2,898.7017458649326,-229.5918070564993,192.65664498006697
train_00002,train,4,C3,1048.847366342555,-51.841612805646875,-295.50981659590434
train_00003,train,0,A1,-1263.2357882917754,71.3642357160372,118.75195865653403
train_00003,train,0,A2,-1452.6717848923104,-329.34874398507293,349.87274392573306
train_00003,train,0,A3,-1640.0026298269015,-258.22969249090266,-25.28100393165368
train_00003,train,0,B1,-586.6197496151882,96.57309340766899,31.95774993504635
train_00003,train,0,B2,-263.3469377001612,-384.4439258772917,187.43591057916785
train_00003,train,0,B3,63.839256583567305,-225.06765353254485,-289.53488667871227
train_00003,train,0,C1,1026.6043197270249,151.72883111499462,131.07450026937568
train_00003,train,0,C2,1203.7624356293031,-358.68888800094214,156.17803461134687
train_00003,train,0,C3,1480.3109021300231,-59.842623118450334,-199.72718093719172
train_00003,train,1,A1,-1000.0308556541843,272.93099330673255,99.38749543528138
train_00003,train,1,A2,-1150.063490221688,-199.08474530778653,166.96940973503115
train_00003,train,1,A3,-1300.0462207020817,-34.515352865402576,-195.43484277927885
train_00003,train,1,B1,-300.00176565851666,281.9008338788068,102.69244810235544
train_00003,train,1,B2,-0.048023083942961176,-229.83900474002863,192.8442399282725
train_00003,train,1,B3,299.921430893782,-52.12918305493457,-295.4349655453054
train_00003,train,1,C1,1000.0223532513328,281.931868079671,102.56390918270465
train_00003,train,1,C2,1150.0374713482377,-229.7774335298244,192.87571582745414
train_00003,train,1,C3,1299.9683439136497,-52.13069687048691,-295.44254285727004
train_00003,train,2,A1,-750.0417048686992,273.055371247011,99.47748403438753
train_00003,train,2,A2,-899.9693389358983,-198.98145570428784,167.08775468888732
train_00003,train,2,A3,-1050.0718704280118,-34.327949186274566,-195.2976676484931
train_00003,train,2,B1,-299.93321668768453,281.98098650368485,102.63566422605399
train_00003,train,2,B2,-0.026949866861976198,-229.82226283944797,192.8440762307171
train_00003,train,2,B3,299.94568449390624,-52.154398261861836,-295.45950826717524
train_00003,train,2,C1,1000.0526167299015,281.9665996305038,102.53851661468622
